analysis_id,game_id,cluster_id,cluster_probability,source_path,coordinate_action_rate,frame_changed_rate,changed_cells_mean,small_change_rate_1_8,large_change_rate_33_plus,progress_rate,game_over_rate,win_rate,unique_after_hash_rate,initial_component_count
sb26-7fbdac44_seed50,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed50.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed51,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed51.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed52,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed52.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed53,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed53.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed54,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed54.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed55,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed55.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed56,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed56.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed57,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed57.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed58,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed58.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed59,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed59.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed6,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed6.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed60,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed60.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed61,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed61.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed62,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed62.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed63,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed63.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed64,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed64.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed65,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed65.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed66,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed66.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed67,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed67.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed68,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed68.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed69,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed69.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed7,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed7.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed70,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed70.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed71,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed71.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed72,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed72.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed73,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed73.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed74,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed74.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed75,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed75.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed76,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed76.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed77,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed77.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed78,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed78.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed79,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed79.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed8,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed8.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed80,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed80.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed81,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed81.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed82,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed82.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sb26-7fbdac44_seed9,sb26-7fbdac44,6,1.0,training_examples/sb26-7fbdac44_seed9.examples.jsonl,0.335,0.335,0.335,0.335,0.0,0.0,0.005,0.0,0.325,23.0
sc25-635fd71a_seed0,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed0.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed1,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed1.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed10,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed10.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed11,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed11.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed12,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed12.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed13,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed13.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed14,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed14.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed15,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed15.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed16,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed16.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed17,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed17.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed18,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed18.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed19,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed19.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed2,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed2.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed20,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed20.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed21,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed21.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed22,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed22.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed23,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed23.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed24,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed24.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed25,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed25.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed26,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed26.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed27,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed27.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed28,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed28.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed29,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed29.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed3,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed3.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed30,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed30.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed31,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed31.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed32,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed32.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed33,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed33.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed34,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed34.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed35,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed35.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed36,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed36.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed37,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed37.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed38,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed38.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed39,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed39.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed4,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed4.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed40,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed40.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed41,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed41.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed42,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed42.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed43,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed43.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed44,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed44.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed45,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed45.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed46,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed46.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed47,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed47.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed48,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed48.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed49,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed49.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed5,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed5.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed50,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed50.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed51,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed51.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed52,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed52.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed53,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed53.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed54,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed54.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed55,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed55.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed56,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed56.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed57,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed57.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed58,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed58.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed59,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed59.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed6,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed6.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed60,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed60.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed61,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed61.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed62,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed62.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed63,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed63.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed64,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed64.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed65,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed65.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed66,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed66.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed67,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed67.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed68,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed68.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed69,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed69.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed7,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed7.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed70,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed70.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed71,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed71.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed72,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed72.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed73,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed73.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed74,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed74.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed75,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed75.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed76,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed76.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed77,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed77.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed78,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed78.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed79,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed79.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed8,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed8.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed80,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed80.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed81,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed81.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed82,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed82.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sc25-635fd71a_seed9,sc25-635fd71a,14,1.0,training_examples/sc25-635fd71a_seed9.examples.jsonl,0.2,0.845,19.985,0.085,0.265,0.0,0.015,0.0,0.26,22.0
sk48-d8078629_seed0,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed0.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed1,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed1.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed10,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed10.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed11,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed11.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed12,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed12.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed13,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed13.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed14,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed14.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed15,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed15.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed16,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed16.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed17,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed17.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed18,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed18.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed19,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed19.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed2,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed2.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed20,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed20.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed21,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed21.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed22,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed22.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed23,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed23.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed24,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed24.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed25,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed25.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed26,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed26.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed27,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed27.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
sk48-d8078629_seed28,sk48-d8078629,18,1.0,training_examples/sk48-d8078629_seed28.examples.jsonl,0.165,0.885,18.425,0.385,0.335,0.0,0.0,0.0,0.77,45.0
